domain,label,asn,cop,subnet
104.26.14.115,0.5,13335.0,CLOUDFLARENET,104.26.14
172.67.71.21,0.5,13335.0,CLOUDFLARENET,172.67.71
104.26.15.115,0.5,13335.0,CLOUDFLARENET,104.26.15
59.82.120.242,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.82.120
154.83.15.20,0.5,142403.0,YISU CLOUD LTD,154.83.15
202.120.92.21,0.5,4538.0,China Education and Research Network Center,202.120.92
34.253.178.11,0.5,16509.0,AMAZON-02,34.253.178
34.248.98.230,0.5,16509.0,AMAZON-02,34.248.98
54.74.68.52,0.5,16509.0,AMAZON-02,54.74.68
51.158.153.245,0.5,12876.0,Scaleway S.a.s.,51.158.153
211.99.98.95,0.5,134763.0,CHINANET Guangdong province network,211.99.98
211.99.98.81,0.5,134763.0,CHINANET Guangdong province network,211.99.98
185.45.7.185,0.5,35995.0,TWITTER,185.45.7
172.67.223.139,0.5,13335.0,CLOUDFLARENET,172.67.223
104.21.70.127,0.5,13335.0,CLOUDFLARENET,104.21.70
46.4.27.32,0.5,24940.0,Hetzner Online GmbH,46.4.27
8.214.46.209,0.5,45102.0,"Alibaba US Technology Co., Ltd.",8.214.46
47.241.65.164,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.241.65
223.119.129.213,0.5,58453.0,"Level 30, Tower 1",223.119.129
185.213.89.187,0.5,32338.0,HOSTISERVER,185.213.89
103.181.234.7,0.5,146822.0,Shenzhenshi Zhongyun Shujujishu Youxiangongsi,103.181.234
46.229.163.229,0.5,39572.0,DataWeb Global Group B.V.,46.229.163
88.191.249.183,0.5,12322.0,Free SAS,88.191.249
108.142.238.82,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,108.142.238
192.195.43.123,0.5,786.0,Jisc Services Limited,192.195.43
192.195.43.223,0.5,786.0,Jisc Services Limited,192.195.43
59.111.160.244,0.5,45062.0,NetEase Building No.16 Ke Yun Road,59.111.160
108.160.162.31,0.5,19679.0,DROPBOX,108.160.162
104.21.29.21,0.5,13335.0,CLOUDFLARENET,104.21.29
172.67.171.67,0.5,13335.0,CLOUDFLARENET,172.67.171
59.110.185.61,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.110.185
172.67.141.196,0.5,13335.0,CLOUDFLARENET,172.67.141
104.21.27.64,0.5,13335.0,CLOUDFLARENET,104.21.27
133.2.212.25,0.5,17523.0,Aoyama Gakuin University,133.2.212
101.200.223.164,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",101.200.223
98.159.108.71,0.5,asn,cop,98.159.108
113.108.107.138,0.5,4134.0,Chinanet,113.108.107
128.6.43.55,0.5,46.0,RUTGERS,128.6.43
172.67.168.249,0.5,13335.0,CLOUDFLARENET,172.67.168
104.21.71.11,0.5,13335.0,CLOUDFLARENET,104.21.71
134.174.150.25,0.5,40127.0,LMANET,134.174.150
202.112.190.243,0.5,4538.0,China Education and Research Network Center,202.112.190
5.45.72.37,0.5,58061.0,Scalaxy B.V.,5.45.72
69.162.95.4,0.5,46475.0,LIMESTONENETWORKS,69.162.95
217.182.150.34,0.5,16276.0,OVH SAS,217.182.150
108.160.165.48,0.5,19679.0,DROPBOX,108.160.165
37.235.104.110,0.5,39392.0,SH.cz s.r.o.,37.235.104
36.110.136.93,0.5,23724.0,"IDC, China Telecommunications Corporation",36.110.136
111.13.225.138,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",111.13.225
124.127.247.190,0.5,4847.0,China Networks Inter-Exchange,124.127.247
104.21.83.153,0.5,13335.0,CLOUDFLARENET,104.21.83
172.67.177.219,0.5,13335.0,CLOUDFLARENET,172.67.177
202.202.145.5,0.5,4538.0,China Education and Research Network Center,202.202.145
163.172.38.139,0.5,12876.0,Scaleway S.a.s.,163.172.38
49.77.204.17,0.5,4134.0,Chinanet,49.77.204
34.192.153.236,0.5,14618.0,AMAZON-AES,34.192.153
52.204.233.252,0.5,14618.0,AMAZON-AES,52.204.233
54.85.195.79,0.5,14618.0,AMAZON-AES,54.85.195
54.172.247.4,0.5,14618.0,AMAZON-AES,54.172.247
34.196.69.230,0.5,14618.0,AMAZON-AES,34.196.69
213.174.133.206,0.5,39572.0,DataWeb Global Group B.V.,213.174.133
146.75.94.133,0.5,54113.0,FASTLY,146.75.94
163.13.240.201,0.5,1659.0,Taiwan Academic Network TANet Information Center,163.13.240
31.13.82.33,0.5,32934.0,FACEBOOK,31.13.82
74.86.12.173,0.5,36351.0,SOFTLAYER,74.86.12
105.255.157.123,0.5,36994.0,Vodacom-VB,105.255.157
104.21.63.158,0.5,13335.0,CLOUDFLARENET,104.21.63
172.67.171.10,0.5,13335.0,CLOUDFLARENET,172.67.171
213.174.132.86,0.5,39572.0,DataWeb Global Group B.V.,213.174.132
116.198.3.129,0.5,4808.0,China Unicom Beijing Province Network,116.198.3
128.199.34.133,0.5,14061.0,DIGITALOCEAN-ASN,128.199.34
99.192.163.70,0.5,27589.0,MOJOHOST,99.192.163
162.254.191.156,0.5,32338.0,HOSTISERVER,162.254.191
170.80.189.10,0.5,266390.0,Tajo Tecnologia Ltda,170.80.189
13.225.103.70,0.5,16509.0,AMAZON-02,13.225.103
13.225.103.60,0.5,16509.0,AMAZON-02,13.225.103
13.225.103.67,0.5,16509.0,AMAZON-02,13.225.103
52.197.1.182,0.5,16509.0,AMAZON-02,52.197.1
88.208.53.46,0.5,39572.0,DataWeb Global Group B.V.,88.208.53
104.21.93.142,0.5,13335.0,CLOUDFLARENET,104.21.93
172.67.210.223,0.5,13335.0,CLOUDFLARENET,172.67.210
46.165.240.95,0.5,28753.0,Leaseweb Deutschland GmbH,46.165.240
108.160.167.147,0.5,19679.0,DROPBOX,108.160.167
104.232.43.3,0.5,13820.0,VACARES,104.232.43
109.244.228.47,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.228
109.244.228.144,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,109.244.228
114.43.24.59,0.5,3462.0,Data Communication Business Group,114.43.24
172.67.147.99,0.5,13335.0,CLOUDFLARENET,172.67.147
104.21.39.172,0.5,13335.0,CLOUDFLARENET,104.21.39
192.64.119.228,0.5,22612.0,NAMECHEAP-NET,192.64.119
188.72.222.91,0.5,35415.0,Webzilla B.V.,188.72.222
180.163.28.105,0.5,4812.0,China Telecom Group,180.163.28
140.207.177.207,0.5,140979.0,China Unicom Shanghai FuTe IDC network,140.207.177
99.192.231.77,0.5,27589.0,MOJOHOST,99.192.231
217.5.251.235,0.5,3320.0,Deutsche Telekom AG,217.5.251
23.33.184.239,0.5,20940.0,Akamai International B.V.,23.33.184
23.33.184.227,0.5,20940.0,Akamai International B.V.,23.33.184
104.21.85.218,0.5,13335.0,CLOUDFLARENET,104.21.85
172.67.211.188,0.5,13335.0,CLOUDFLARENET,172.67.211
213.227.167.135,0.5,42473.0,ANEXIA Internetdienstleistungs GmbH,213.227.167
34.96.162.38,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.96.162
144.208.222.182,0.5,42473.0,ANEXIA Internetdienstleistungs GmbH,144.208.222
34.101.50.132,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.101.50
34.143.146.131,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,34.143.146
43.226.16.8,0.5,64050.0,BGPNET Global ASN,43.226.16
198.20.105.79,0.5,32475.0,SINGLEHOP-LLC,198.20.105
91.195.240.82,0.5,47846.0,SEDO GmbH,91.195.240
155.248.161.20,0.5,31898.0,ORACLE-BMC-31898,155.248.161
128.121.146.109,0.5,2914.0,NTT-LTD-2914,128.121.146
104.21.94.63,0.5,13335.0,CLOUDFLARENET,104.21.94
172.67.220.82,0.5,13335.0,CLOUDFLARENET,172.67.220
47.101.88.18,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.101.88
108.165.216.156,0.5,209242.0,"Cloudflare London, LLC",108.165.216
108.165.216.100,0.5,209242.0,"Cloudflare London, LLC",108.165.216
172.67.180.106,0.5,13335.0,CLOUDFLARENET,172.67.180
104.21.18.53,0.5,13335.0,CLOUDFLARENET,104.21.18
104.21.95.227,0.5,13335.0,CLOUDFLARENET,104.21.95
172.67.171.129,0.5,13335.0,CLOUDFLARENET,172.67.171
43.141.70.40,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.141.70
43.141.70.90,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.141.70
182.254.59.182,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,182.254.59
40.99.131.178,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.99.131
52.98.142.114,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.142
52.98.141.114,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.141
40.100.149.226,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.100.149
40.100.148.178,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.100.148
52.98.128.50,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.128
40.99.128.210,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.99.128
18.66.65.181,0.5,16509.0,AMAZON-02,18.66.65
18.66.65.125,0.5,16509.0,AMAZON-02,18.66.65
18.66.65.107,0.5,16509.0,AMAZON-02,18.66.65
18.66.65.130,0.5,16509.0,AMAZON-02,18.66.65
88.208.36.13,0.5,39572.0,DataWeb Global Group B.V.,88.208.36
172.67.175.197,0.5,13335.0,CLOUDFLARENET,172.67.175
104.21.17.113,0.5,13335.0,CLOUDFLARENET,104.21.17
95.217.163.246,0.5,24940.0,Hetzner Online GmbH,95.217.163
74.63.241.28,0.5,46475.0,LIMESTONENETWORKS,74.63.241
208.91.204.64,0.5,40539.0,PROHCI,208.91.204
64.188.10.4,0.5,8100.0,ASN-QUADRANET-GLOBAL,64.188.10
172.67.75.39,0.5,13335.0,CLOUDFLARENET,172.67.75
104.26.11.240,0.5,13335.0,CLOUDFLARENET,104.26.11
104.26.10.240,0.5,13335.0,CLOUDFLARENET,104.26.10
223.119.209.9,0.5,58453.0,"Level 30, Tower 1",223.119.209
104.18.254.23,0.5,13335.0,CLOUDFLARENET,104.18.254
104.16.154.71,0.5,13335.0,CLOUDFLARENET,104.16.154
120.77.167.152,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",120.77.167
13.226.120.76,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.3,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.110,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.78,0.5,16509.0,AMAZON-02,13.226.120
99.84.203.123,0.5,16509.0,AMAZON-02,99.84.203
99.84.203.101,0.5,16509.0,AMAZON-02,99.84.203
99.84.203.64,0.5,16509.0,AMAZON-02,99.84.203
99.84.203.82,0.5,16509.0,AMAZON-02,99.84.203
103.102.202.37,0.5,4808.0,China Unicom Beijing Province Network,103.102.202
103.102.202.158,0.5,4808.0,China Unicom Beijing Province Network,103.102.202
104.244.42.8,0.5,13414.0,TWITTER,104.244.42
104.21.233.253,0.5,13335.0,CLOUDFLARENET,104.21.233
104.21.233.254,0.5,13335.0,CLOUDFLARENET,104.21.233
108.160.165.147,0.5,19679.0,DROPBOX,108.160.165
172.67.165.3,0.5,13335.0,CLOUDFLARENET,172.67.165
104.21.41.133,0.5,13335.0,CLOUDFLARENET,104.21.41
104.21.80.12,0.5,13335.0,CLOUDFLARENET,104.21.80
172.67.172.147,0.5,13335.0,CLOUDFLARENET,172.67.172
5.181.159.73,0.5,39798.0,MivoCloud SRL,5.181.159
13.248.243.5,0.5,16509.0,AMAZON-02,13.248.243
185.53.177.52,0.5,61969.0,Team Internet AG,185.53.177
5.39.45.217,0.5,16276.0,OVH SAS,5.39.45
152.195.32.11,0.5,15133.0,EDGECAST,152.195.32
104.21.69.40,0.5,13335.0,CLOUDFLARENET,104.21.69
172.67.204.21,0.5,13335.0,CLOUDFLARENET,172.67.204
199.59.148.20,0.5,13414.0,TWITTER,199.59.148
52.98.65.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.65
52.98.90.178,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.90
208.94.233.56,0.5,40824.0,WZ-US-40824,208.94.233
104.16.160.22,0.5,13335.0,CLOUDFLARENET,104.16.160
104.16.161.22,0.5,13335.0,CLOUDFLARENET,104.16.161
104.21.34.147,0.5,13335.0,CLOUDFLARENET,104.21.34
172.67.162.17,0.5,13335.0,CLOUDFLARENET,172.67.162
37.1.214.39,0.5,29802.0,HVC-AS,37.1.214
52.96.88.18,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.88
52.96.19.82,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.19
52.96.87.242,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.87
52.96.88.114,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.88
52.96.87.210,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.87
52.96.88.82,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.88
66.220.147.11,0.5,32934.0,FACEBOOK,66.220.147
190.2.135.125,0.5,49981.0,WorldStream B.V.,190.2.135
104.244.46.85,0.5,13414.0,TWITTER,104.244.46
66.254.114.232,0.5,29789.0,REFLECTED,66.254.114
66.42.104.200,0.5,20473.0,AS-CHOOPA,66.42.104
91.237.218.75,0.5,212882.0,dnx network sarl,91.237.218
34.208.209.197,0.5,16509.0,AMAZON-02,34.208.209
52.24.83.30,0.5,16509.0,AMAZON-02,52.24.83
31.13.85.53,0.5,32934.0,FACEBOOK,31.13.85
122.205.109.36,0.5,4538.0,China Education and Research Network Center,122.205.109
143.244.49.177,0.5,60068.0,Datacamp Limited,143.244.49
69.165.107.69,0.5,25875.0,VARIO,69.165.107
185.73.220.24,0.5,32338.0,HOSTISERVER,185.73.220
35.232.194.82,0.5,396982.0,GOOGLE-CLOUD-PLATFORM,35.232.194
202.160.128.195,0.5,13414.0,TWITTER,202.160.128
104.26.12.64,0.5,13335.0,CLOUDFLARENET,104.26.12
172.67.74.9,0.5,13335.0,CLOUDFLARENET,172.67.74
104.26.13.64,0.5,13335.0,CLOUDFLARENET,104.26.13
185.49.146.139,0.5,35415.0,Webzilla B.V.,185.49.146
66.85.131.158,0.5,20454.0,SSASN2,66.85.131
157.255.240.194,0.5,135061.0,China Unicom Guangdong IP network,157.255.240
69.10.41.182,0.5,19318.0,IS-AS-1,69.10.41
104.17.219.177,0.5,13335.0,CLOUDFLARENET,104.17.219
104.17.218.177,0.5,13335.0,CLOUDFLARENET,104.17.218
104.17.221.177,0.5,13335.0,CLOUDFLARENET,104.17.221
104.17.220.177,0.5,13335.0,CLOUDFLARENET,104.17.220
104.17.217.177,0.5,13335.0,CLOUDFLARENET,104.17.217
52.101.11.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.11
52.101.8.44,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.8
52.101.8.32,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.8
52.101.42.6,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.42
52.101.41.3,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.41
52.101.9.11,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.9
52.101.42.10,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.101.42
16.163.250.89,0.5,16509.0,AMAZON-02,16.163.250
78.140.183.83,0.5,35415.0,Webzilla B.V.,78.140.183
77.245.56.156,0.5,60281.0,Webair Internet Development Company LLC,77.245.56
172.67.153.107,0.5,13335.0,CLOUDFLARENET,172.67.153
104.21.82.49,0.5,13335.0,CLOUDFLARENET,104.21.82
202.202.208.198,0.5,4538.0,China Education and Research Network Center,202.202.208
94.177.249.20,0.5,199883.0,ArubaCloud Limited,94.177.249
202.110.202.162,0.5,4837.0,CHINA UNICOM China169 Backbone,202.110.202
185.98.52.21,0.5,39572.0,DataWeb Global Group B.V.,185.98.52
172.67.165.58,0.5,13335.0,CLOUDFLARENET,172.67.165
104.21.81.218,0.5,13335.0,CLOUDFLARENET,104.21.81
49.233.116.92,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,49.233.116
123.57.39.91,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",123.57.39
50.115.125.52,0.5,13213.0,UK-2 Limited,50.115.125
54.39.16.2,0.5,16276.0,OVH SAS,54.39.16
103.75.155.243,0.5,63629.0,"Beijing Autohome imformation technology Co.,Ltd",103.75.155
42.186.111.78,0.5,45062.0,NetEase Building No.16 Ke Yun Road,42.186.111
111.205.114.89,0.5,4808.0,China Unicom Beijing Province Network,111.205.114
104.21.15.125,0.5,13335.0,CLOUDFLARENET,104.21.15
172.67.162.157,0.5,13335.0,CLOUDFLARENET,172.67.162
45.133.44.3,0.5,39572.0,DataWeb Global Group B.V.,45.133.44
45.133.44.4,0.5,39572.0,DataWeb Global Group B.V.,45.133.44
27.110.11.88,0.5,8220.0,COLT Technology Services Group Limited,27.110.11
91.195.240.19,0.5,47846.0,SEDO GmbH,91.195.240
185.180.198.27,0.5,14576.0,HOSTING-SOLUTIONS,185.180.198
185.159.83.41,0.5,14576.0,HOSTING-SOLUTIONS,185.159.83
108.160.163.112,0.5,19679.0,DROPBOX,108.160.163
202.120.35.208,0.5,4538.0,China Education and Research Network Center,202.120.35
20.187.118.208,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,20.187.118
218.19.163.111,0.5,4134.0,Chinanet,218.19.163
172.66.43.111,0.5,13335.0,CLOUDFLARENET,172.66.43
172.66.40.145,0.5,13335.0,CLOUDFLARENET,172.66.40
157.240.3.50,0.5,32934.0,FACEBOOK,157.240.3
137.221.106.103,0.5,57976.0,"Blizzard Entertainment, Inc",137.221.106
172.64.152.89,0.5,13335.0,CLOUDFLARENET,172.64.152
104.18.35.167,0.5,13335.0,CLOUDFLARENET,104.18.35
104.26.3.93,0.5,13335.0,CLOUDFLARENET,104.26.3
104.26.2.93,0.5,13335.0,CLOUDFLARENET,104.26.2
172.67.74.178,0.5,13335.0,CLOUDFLARENET,172.67.74
104.21.71.41,0.5,13335.0,CLOUDFLARENET,104.21.71
172.67.143.23,0.5,13335.0,CLOUDFLARENET,172.67.143
20.43.132.132,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,20.43.132
104.21.36.169,0.5,13335.0,CLOUDFLARENET,104.21.36
172.67.197.153,0.5,13335.0,CLOUDFLARENET,172.67.197
14.215.182.208,0.5,4134.0,Chinanet,14.215.182
66.230.180.98,0.5,30602.0,ISPRIME,66.230.180
104.21.63.89,0.5,13335.0,CLOUDFLARENET,104.21.63
172.67.145.19,0.5,13335.0,CLOUDFLARENET,172.67.145
43.136.52.129,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.136.52
152.228.224.76,0.5,16276.0,OVH SAS,152.228.224
172.67.165.26,0.5,13335.0,CLOUDFLARENET,172.67.165
104.21.11.32,0.5,13335.0,CLOUDFLARENET,104.21.11
104.21.11.146,0.5,13335.0,CLOUDFLARENET,104.21.11
172.67.149.122,0.5,13335.0,CLOUDFLARENET,172.67.149
20.202.43.102,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,20.202.43
104.21.57.35,0.5,13335.0,CLOUDFLARENET,104.21.57
172.67.188.238,0.5,13335.0,CLOUDFLARENET,172.67.188
106.12.157.27,0.5,38365.0,"Beijing Baidu Netcom Science and Technology Co., Ltd.",106.12.157
47.96.223.80,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.96.223
114.55.180.23,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",114.55.180
47.96.83.41,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.96.83
47.110.73.164,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.110.73
47.99.58.69,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.99.58
47.110.39.46,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.110.39
104.21.85.53,0.5,13335.0,CLOUDFLARENET,104.21.85
172.67.202.122,0.5,13335.0,CLOUDFLARENET,172.67.202
104.21.235.209,0.5,13335.0,CLOUDFLARENET,104.21.235
104.21.235.210,0.5,13335.0,CLOUDFLARENET,104.21.235
172.67.194.71,0.5,13335.0,CLOUDFLARENET,172.67.194
104.21.68.106,0.5,13335.0,CLOUDFLARENET,104.21.68
3.13.95.54,0.5,16509.0,AMAZON-02,3.13.95
13.225.103.61,0.5,16509.0,AMAZON-02,13.225.103
13.225.103.72,0.5,16509.0,AMAZON-02,13.225.103
13.225.103.125,0.5,16509.0,AMAZON-02,13.225.103
13.225.103.11,0.5,16509.0,AMAZON-02,13.225.103
192.64.119.139,0.5,22612.0,NAMECHEAP-NET,192.64.119
192.64.119.138,0.5,22612.0,NAMECHEAP-NET,192.64.119
223.119.233.75,0.5,58453.0,"Level 30, Tower 1",223.119.233
104.26.7.28,0.5,13335.0,CLOUDFLARENET,104.26.7
104.26.6.28,0.5,13335.0,CLOUDFLARENET,104.26.6
172.67.68.160,0.5,13335.0,CLOUDFLARENET,172.67.68
104.19.239.29,0.5,13335.0,CLOUDFLARENET,104.19.239
104.19.240.29,0.5,13335.0,CLOUDFLARENET,104.19.240
172.64.145.67,0.5,13335.0,CLOUDFLARENET,172.64.145
104.18.42.189,0.5,13335.0,CLOUDFLARENET,104.18.42
103.234.21.45,0.5,4808.0,China Unicom Beijing Province Network,103.234.21
54.178.223.218,0.5,16509.0,AMAZON-02,54.178.223
52.199.221.217,0.5,16509.0,AMAZON-02,52.199.221
52.197.0.54,0.5,16509.0,AMAZON-02,52.197.0
31.13.82.169,0.5,32934.0,FACEBOOK,31.13.82
104.21.38.172,0.5,13335.0,CLOUDFLARENET,104.21.38
172.67.137.12,0.5,13335.0,CLOUDFLARENET,172.67.137
47.113.75.138,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.113.75
172.67.222.46,0.5,13335.0,CLOUDFLARENET,172.67.222
104.21.67.123,0.5,13335.0,CLOUDFLARENET,104.21.67
108.160.165.189,0.5,19679.0,DROPBOX,108.160.165
89.185.228.3,0.5,24971.0,Master Internet s.r.o.,89.185.228
104.244.43.136,0.5,54113.0,FASTLY,104.244.43
51.89.43.147,0.5,16276.0,OVH SAS,51.89.43
185.213.91.141,0.5,32338.0,HOSTISERVER,185.213.91
104.17.27.38,0.5,13335.0,CLOUDFLARENET,104.17.27
104.17.28.38,0.5,13335.0,CLOUDFLARENET,104.17.28
104.21.4.20,0.5,13335.0,CLOUDFLARENET,104.21.4
172.67.131.141,0.5,13335.0,CLOUDFLARENET,172.67.131
43.255.42.171,0.5,23620.0,DMM.com LLC,43.255.42
52.98.239.98,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.239
52.97.190.34,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.97.190
52.98.239.130,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.239
52.97.190.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.97.190
40.99.155.242,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.99.155
52.98.229.146,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.229
52.98.239.114,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.239
52.98.239.146,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.239
146.75.94.137,0.5,54113.0,FASTLY,146.75.94
174.127.195.187,0.5,40065.0,CNSERVERS,174.127.195
173.252.88.133,0.5,32934.0,FACEBOOK,173.252.88
35.72.189.60,0.5,16509.0,AMAZON-02,35.72.189
218.193.160.122,0.5,4538.0,China Education and Research Network Center,218.193.160
69.171.229.11,0.5,32934.0,FACEBOOK,69.171.229
185.120.71.139,0.5,8646.0,"cloudinfrastack, s.r.o.",185.120.71
185.120.71.138,0.5,8646.0,"cloudinfrastack, s.r.o.",185.120.71
109.71.166.32,0.5,34655.0,JWE S.a r.l.,109.71.166
115.166.150.118,0.5,10010.0,TOKAI Communications Corporation,115.166.150
1.117.134.218,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,1.117.134
52.96.164.242,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.96.164
128.105.7.9,0.5,59.0,WISC-MADISON-AS,128.105.7
210.45.120.86,0.5,4538.0,China Education and Research Network Center,210.45.120
4.78.139.54,0.5,3356.0,LEVEL3,4.78.139
199.59.149.208,0.5,13414.0,TWITTER,199.59.149
145.239.10.41,0.5,16276.0,OVH SAS,145.239.10
49.212.243.17,0.5,9371.0,SAKURA Internet Inc.,49.212.243
74.206.236.164,0.5,27257.0,WEBAIR-INTERNET,74.206.236
47.110.23.5,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.110.23
13.226.120.117,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.91,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.16,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.112,0.5,16509.0,AMAZON-02,13.226.120
104.21.7.156,0.5,13335.0,CLOUDFLARENET,104.21.7
172.67.130.85,0.5,13335.0,CLOUDFLARENET,172.67.130
172.96.185.160,0.5,133752.0,Leaseweb Asia Pacific pte. ltd.,172.96.185
47.89.156.14,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.89.156
104.21.65.147,0.5,13335.0,CLOUDFLARENET,104.21.65
172.67.164.27,0.5,13335.0,CLOUDFLARENET,172.67.164
182.100.206.15,0.5,4134.0,Chinanet,182.100.206
104.21.233.215,0.5,13335.0,CLOUDFLARENET,104.21.233
104.21.233.216,0.5,13335.0,CLOUDFLARENET,104.21.233
156.67.37.199,0.5,25418.0,CQ International B.V.,156.67.37
199.182.160.131,0.5,15317.0,SERVEREL-AS,199.182.160
52.97.233.98,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.97.233
40.99.220.210,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.99.220
52.98.229.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.229
52.97.201.34,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.97.201
40.101.137.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.101.137
40.101.138.2,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,40.101.138
52.97.201.50,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.97.201
52.98.178.146,0.5,8075.0,MICROSOFT-CORP-MSN-AS-BLOCK,52.98.178
207.148.248.143,0.5,29873.0,BIZLAND-SD,207.148.248
162.125.8.1,0.5,19679.0,DROPBOX,162.125.8
38.239.152.145,0.5,134548.0,DXTL Tseung Kwan O Service,38.239.152
18.181.204.194,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.238,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.232,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.198,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.210,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.203,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.225,0.5,16509.0,AMAZON-02,18.181.204
18.181.204.209,0.5,16509.0,AMAZON-02,18.181.204
